# Koeper, Scheible, Schulte im Walde (2015)
a1	a2	b1	b2
# gram2-opposite
akzeptabel	inakzeptabel	wissend	unwissend
akzeptabel	inakzeptabel	gewiss	ungewiss
akzeptabel	inakzeptabel	klar	unklar
akzeptabel	inakzeptabel	bequem	unbequem
akzeptabel	inakzeptabel	konkurrenzfähig	konkurrenzunfähig
akzeptabel	inakzeptabel	einheitlich	uneinheitlich
akzeptabel	inakzeptabel	schlüssig	unschlüssig
akzeptabel	inakzeptabel	angenehm	unangenehm
akzeptabel	inakzeptabel	entschlossen	unentschlossen
akzeptabel	inakzeptabel	effizient	ineffizient
akzeptabel	inakzeptabel	moralisch	unmoralisch
akzeptabel	inakzeptabel	glücklich	unglücklich
akzeptabel	inakzeptabel	ehrlich	unehrlich
akzeptabel	inakzeptabel	beeindruckend	unbeeindruckend
akzeptabel	inakzeptabel	informativ	uninformativ
akzeptabel	inakzeptabel	informiert	uninformiert
akzeptabel	inakzeptabel	bekannt	unbekannt
akzeptabel	inakzeptabel	wahrscheinlich	unwahrscheinlich
akzeptabel	inakzeptabel	logisch	unlogisch
akzeptabel	inakzeptabel	erfreulich	unerfreulich
akzeptabel	inakzeptabel	erreichbar	unerreichbar
akzeptabel	inakzeptabel	möglich	unmöglich
akzeptabel	inakzeptabel	produktiv	unproduktiv
akzeptabel	inakzeptabel	rational	irrational
akzeptabel	inakzeptabel	vernünftig	unvernünftig
akzeptabel	inakzeptabel	verantwortlich	unverantwortlich
akzeptabel	inakzeptabel	sicher	unsicher
akzeptabel	inakzeptabel	geschmackvoll	geschmacklos
wissend	unwissend	gewiss	ungewiss
wissend	unwissend	klar	unklar
wissend	unwissend	bequem	unbequem
wissend	unwissend	konkurrenzfähig	konkurrenzunfähig
wissend	unwissend	einheitlich	uneinheitlich
wissend	unwissend	schlüssig	unschlüssig
wissend	unwissend	angenehm	unangenehm
wissend	unwissend	entschlossen	unentschlossen
wissend	unwissend	effizient	ineffizient
wissend	unwissend	moralisch	unmoralisch
wissend	unwissend	glücklich	unglücklich
wissend	unwissend	ehrlich	unehrlich
wissend	unwissend	beeindruckend	unbeeindruckend
wissend	unwissend	informativ	uninformativ
wissend	unwissend	informiert	uninformiert
wissend	unwissend	bekannt	unbekannt
wissend	unwissend	wahrscheinlich	unwahrscheinlich
wissend	unwissend	logisch	unlogisch
wissend	unwissend	erfreulich	unerfreulich
wissend	unwissend	erreichbar	unerreichbar
wissend	unwissend	möglich	unmöglich
wissend	unwissend	produktiv	unproduktiv
wissend	unwissend	rational	irrational
wissend	unwissend	vernünftig	unvernünftig
wissend	unwissend	verantwortlich	unverantwortlich
wissend	unwissend	sicher	unsicher
wissend	unwissend	geschmackvoll	geschmacklos
wissend	unwissend	akzeptabel	inakzeptabel
gewiss	ungewiss	klar	unklar
gewiss	ungewiss	bequem	unbequem
gewiss	ungewiss	konkurrenzfähig	konkurrenzunfähig
gewiss	ungewiss	einheitlich	uneinheitlich
gewiss	ungewiss	schlüssig	unschlüssig
gewiss	ungewiss	angenehm	unangenehm
gewiss	ungewiss	entschlossen	unentschlossen
gewiss	ungewiss	effizient	ineffizient
gewiss	ungewiss	moralisch	unmoralisch
gewiss	ungewiss	glücklich	unglücklich
gewiss	ungewiss	ehrlich	unehrlich
gewiss	ungewiss	beeindruckend	unbeeindruckend
gewiss	ungewiss	informativ	uninformativ
gewiss	ungewiss	informiert	uninformiert
gewiss	ungewiss	bekannt	unbekannt
gewiss	ungewiss	wahrscheinlich	unwahrscheinlich
gewiss	ungewiss	logisch	unlogisch
gewiss	ungewiss	erfreulich	unerfreulich
gewiss	ungewiss	erreichbar	unerreichbar
gewiss	ungewiss	möglich	unmöglich
gewiss	ungewiss	produktiv	unproduktiv
gewiss	ungewiss	rational	irrational
gewiss	ungewiss	vernünftig	unvernünftig
gewiss	ungewiss	verantwortlich	unverantwortlich
gewiss	ungewiss	sicher	unsicher
gewiss	ungewiss	geschmackvoll	geschmacklos
gewiss	ungewiss	akzeptabel	inakzeptabel
gewiss	ungewiss	wissend	unwissend
klar	unklar	bequem	unbequem
klar	unklar	konkurrenzfähig	konkurrenzunfähig
klar	unklar	einheitlich	uneinheitlich
klar	unklar	schlüssig	unschlüssig
klar	unklar	angenehm	unangenehm
klar	unklar	entschlossen	unentschlossen
klar	unklar	effizient	ineffizient
klar	unklar	moralisch	unmoralisch
klar	unklar	glücklich	unglücklich
klar	unklar	ehrlich	unehrlich
klar	unklar	beeindruckend	unbeeindruckend
klar	unklar	informativ	uninformativ
klar	unklar	informiert	uninformiert
klar	unklar	bekannt	unbekannt
klar	unklar	wahrscheinlich	unwahrscheinlich
klar	unklar	logisch	unlogisch
klar	unklar	erfreulich	unerfreulich
klar	unklar	erreichbar	unerreichbar
klar	unklar	möglich	unmöglich
klar	unklar	produktiv	unproduktiv
klar	unklar	rational	irrational
klar	unklar	vernünftig	unvernünftig
klar	unklar	verantwortlich	unverantwortlich
klar	unklar	sicher	unsicher
klar	unklar	geschmackvoll	geschmacklos
klar	unklar	akzeptabel	inakzeptabel
klar	unklar	wissend	unwissend
klar	unklar	gewiss	ungewiss
bequem	unbequem	konkurrenzfähig	konkurrenzunfähig
bequem	unbequem	einheitlich	uneinheitlich
bequem	unbequem	schlüssig	unschlüssig
bequem	unbequem	angenehm	unangenehm
bequem	unbequem	entschlossen	unentschlossen
bequem	unbequem	effizient	ineffizient
bequem	unbequem	moralisch	unmoralisch
bequem	unbequem	glücklich	unglücklich
bequem	unbequem	ehrlich	unehrlich
bequem	unbequem	beeindruckend	unbeeindruckend
bequem	unbequem	informativ	uninformativ
bequem	unbequem	informiert	uninformiert
bequem	unbequem	bekannt	unbekannt
bequem	unbequem	wahrscheinlich	unwahrscheinlich
bequem	unbequem	logisch	unlogisch
bequem	unbequem	erfreulich	unerfreulich
bequem	unbequem	erreichbar	unerreichbar
bequem	unbequem	möglich	unmöglich
bequem	unbequem	produktiv	unproduktiv
bequem	unbequem	rational	irrational
bequem	unbequem	vernünftig	unvernünftig
bequem	unbequem	verantwortlich	unverantwortlich
bequem	unbequem	sicher	unsicher
bequem	unbequem	geschmackvoll	geschmacklos
bequem	unbequem	akzeptabel	inakzeptabel
bequem	unbequem	wissend	unwissend
bequem	unbequem	gewiss	ungewiss
bequem	unbequem	klar	unklar
konkurrenzfähig	konkurrenzunfähig	einheitlich	uneinheitlich
konkurrenzfähig	konkurrenzunfähig	schlüssig	unschlüssig
konkurrenzfähig	konkurrenzunfähig	angenehm	unangenehm
konkurrenzfähig	konkurrenzunfähig	entschlossen	unentschlossen
konkurrenzfähig	konkurrenzunfähig	effizient	ineffizient
konkurrenzfähig	konkurrenzunfähig	moralisch	unmoralisch
konkurrenzfähig	konkurrenzunfähig	glücklich	unglücklich
konkurrenzfähig	konkurrenzunfähig	ehrlich	unehrlich
konkurrenzfähig	konkurrenzunfähig	beeindruckend	unbeeindruckend
konkurrenzfähig	konkurrenzunfähig	informativ	uninformativ
konkurrenzfähig	konkurrenzunfähig	informiert	uninformiert
konkurrenzfähig	konkurrenzunfähig	bekannt	unbekannt
