# van Paridon, Thompson (in prep.)
a1	a2	b1	b2
# gram1-adjective-to-adverb
καταπληκτικό	καταπλητικά	προφανής	προφανώς
καταπληκτικό	καταπλητικά	ήρεμος	ήρεμα
καταπληκτικό	καταπλητικά	ευδιάθετος	ευδιάθετα
καταπληκτικό	καταπλητικά	πλήρης	τελείως
καταπληκτικό	καταπλητικά	αποτελεσματικός	αποτελεσματικά
καταπληκτικό	καταπλητικά	τυχερός	ευτυχώς
καταπληκτικό	καταπλητικά	ελεύθερος	ελεύθερα
καταπληκτικό	καταπλητικά	εξοργισμένος	εξοργισμένα
καταπληκτικό	καταπλητικά	χαρούμενος	χαρούμενα
καταπληκτικό	καταπλητικά	άμεσος	αμέσως
καταπληκτικό	καταπλητικά	σποραδικός	σποραδικά
καταπληκτικό	καταπλητικά	τυχερός	ευτυχώς
καταπληκτικό	καταπλητικά	o_περισσότερος	κυρίως
καταπληκτικό	καταπλητικά	προφανής	προφανώς
καταπληκτικό	καταπλητικά	περιστασιακός	περιστασιακά
καταπληκτικό	καταπλητικά	πιθανός	πιθανώς
καταπληκτικό	καταπλητικά	ακριβής	ακριβώς
καταπληκτικό	καταπλητικά	επαγγελματίας	επαγγελματικά
καταπληκτικό	καταπλητικά	γρήγορος	γρήγορα
καταπληκτικό	καταπλητικά	ήσυχος	ήσυχα
καταπληκτικό	καταπλητικά	ραγδαίος	ραγδαία
καταπληκτικό	καταπλητικά	σπάνιος	σπάνια
καταπληκτικό	καταπλητικά	διστακτικός	διστακτικά
καταπληκτικό	καταπλητικά	ασφαλής	με_ασφάλεια
καταπληκτικό	καταπλητικά	σοβαρός	σοβαρά
καταπληκτικό	καταπλητικά	αργός	αργά
καταπληκτικό	καταπλητικά	ξαφνικός	ξαφνικά
καταπληκτικό	καταπλητικά	σβέλτος	σβέλτα
καταπληκτικό	καταπλητικά	χαρακτηριστικός	χαρακτηριστικά
καταπληκτικό	καταπλητικά	ατυχής	δυστυχώς
καταπληκτικό	καταπλητικά	συνήθης	συνήθως
προφανής	προφανώς	ήρεμος	ήρεμα
προφανής	προφανώς	ευδιάθετος	ευδιάθετα
προφανής	προφανώς	πλήρης	τελείως
προφανής	προφανώς	αποτελεσματικός	αποτελεσματικά
προφανής	προφανώς	τυχερός	ευτυχώς
προφανής	προφανώς	ελεύθερος	ελεύθερα
προφανής	προφανώς	εξοργισμένος	εξοργισμένα
προφανής	προφανώς	χαρούμενος	χαρούμενα
προφανής	προφανώς	άμεσος	αμέσως
προφανής	προφανώς	σποραδικός	σποραδικά
προφανής	προφανώς	τυχερός	ευτυχώς
προφανής	προφανώς	o_περισσότερος	κυρίως
προφανής	προφανώς	προφανής	προφανώς
προφανής	προφανώς	περιστασιακός	περιστασιακά
προφανής	προφανώς	πιθανός	πιθανώς
προφανής	προφανώς	ακριβής	ακριβώς
προφανής	προφανώς	επαγγελματίας	επαγγελματικά
προφανής	προφανώς	γρήγορος	γρήγορα
προφανής	προφανώς	ήσυχος	ήσυχα
προφανής	προφανώς	ραγδαίος	ραγδαία
προφανής	προφανώς	σπάνιος	σπάνια
προφανής	προφανώς	διστακτικός	διστακτικά
προφανής	προφανώς	ασφαλής	με_ασφάλεια
προφανής	προφανώς	σοβαρός	σοβαρά
προφανής	προφανώς	αργός	αργά
προφανής	προφανώς	ξαφνικός	ξαφνικά
προφανής	προφανώς	σβέλτος	σβέλτα
προφανής	προφανώς	χαρακτηριστικός	χαρακτηριστικά
προφανής	προφανώς	ατυχής	δυστυχώς
προφανής	προφανώς	συνήθης	συνήθως
προφανής	προφανώς	καταπληκτικό	καταπλητικά
ήρεμος	ήρεμα	ευδιάθετος	ευδιάθετα
ήρεμος	ήρεμα	πλήρης	τελείως
ήρεμος	ήρεμα	αποτελεσματικός	αποτελεσματικά
ήρεμος	ήρεμα	τυχερός	ευτυχώς
ήρεμος	ήρεμα	ελεύθερος	ελεύθερα
ήρεμος	ήρεμα	εξοργισμένος	εξοργισμένα
ήρεμος	ήρεμα	χαρούμενος	χαρούμενα
ήρεμος	ήρεμα	άμεσος	αμέσως
ήρεμος	ήρεμα	σποραδικός	σποραδικά
ήρεμος	ήρεμα	τυχερός	ευτυχώς
ήρεμος	ήρεμα	o_περισσότερος	κυρίως
ήρεμος	ήρεμα	προφανής	προφανώς
ήρεμος	ήρεμα	περιστασιακός	περιστασιακά
ήρεμος	ήρεμα	πιθανός	πιθανώς
ήρεμος	ήρεμα	ακριβής	ακριβώς
ήρεμος	ήρεμα	επαγγελματίας	επαγγελματικά
ήρεμος	ήρεμα	γρήγορος	γρήγορα
ήρεμος	ήρεμα	ήσυχος	ήσυχα
ήρεμος	ήρεμα	ραγδαίος	ραγδαία
ήρεμος	ήρεμα	σπάνιος	σπάνια
ήρεμος	ήρεμα	διστακτικός	διστακτικά
ήρεμος	ήρεμα	ασφαλής	με_ασφάλεια
ήρεμος	ήρεμα	σοβαρός	σοβαρά
ήρεμος	ήρεμα	αργός	αργά
ήρεμος	ήρεμα	ξαφνικός	ξαφνικά
ήρεμος	ήρεμα	σβέλτος	σβέλτα
ήρεμος	ήρεμα	χαρακτηριστικός	χαρακτηριστικά
ήρεμος	ήρεμα	ατυχής	δυστυχώς
ήρεμος	ήρεμα	συνήθης	συνήθως
ήρεμος	ήρεμα	καταπληκτικό	καταπλητικά
ήρεμος	ήρεμα	προφανής	προφανώς
ευδιάθετος	ευδιάθετα	πλήρης	τελείως
ευδιάθετος	ευδιάθετα	αποτελεσματικός	αποτελεσματικά
ευδιάθετος	ευδιάθετα	τυχερός	ευτυχώς
ευδιάθετος	ευδιάθετα	ελεύθερος	ελεύθερα
ευδιάθετος	ευδιάθετα	εξοργισμένος	εξοργισμένα
ευδιάθετος	ευδιάθετα	χαρούμενος	χαρούμενα
ευδιάθετος	ευδιάθετα	άμεσος	αμέσως
ευδιάθετος	ευδιάθετα	σποραδικός	σποραδικά
ευδιάθετος	ευδιάθετα	τυχερός	ευτυχώς
ευδιάθετος	ευδιάθετα	o_περισσότερος	κυρίως
ευδιάθετος	ευδιάθετα	προφανής	προφανώς
ευδιάθετος	ευδιάθετα	περιστασιακός	περιστασιακά
ευδιάθετος	ευδιάθετα	πιθανός	πιθανώς
