# Koeper, Scheible, Schulte im Walde (2015)
a1	a2	b1	b2
# capital-common-countries
Athen	Griechenland	Bagdad	Irak
Athen	Griechenland	Bangkok	Thailand
Athen	Griechenland	Peking	China
Athen	Griechenland	Berlin	Deutschland
Athen	Griechenland	Bern	Schweiz
Athen	Griechenland	Kairo	Ägypten
Athen	Griechenland	Canberra	Australien
Athen	Griechenland	Hanoi	Vietnam
Athen	Griechenland	Havanna	Kuba
Athen	Griechenland	Helsinki	Finnland
Athen	Griechenland	Islamabad	Pakistan
Athen	Griechenland	Kabul	Afghanistan
Athen	Griechenland	London	England
Athen	Griechenland	Madrid	Spanien
Athen	Griechenland	Moskau	Russland
Athen	Griechenland	Oslo	Norwegen
Athen	Griechenland	Ottawa	Kanada
Athen	Griechenland	Paris	Frankreich
Athen	Griechenland	Rom	Italien
Athen	Griechenland	Stockholm	Schweden
Athen	Griechenland	Teheran	Iran
Athen	Griechenland	Tokio	Japan
Bagdad	Irak	Bangkok	Thailand
Bagdad	Irak	Peking	China
Bagdad	Irak	Berlin	Deutschland
Bagdad	Irak	Bern	Schweiz
Bagdad	Irak	Kairo	Ägypten
Bagdad	Irak	Canberra	Australien
Bagdad	Irak	Hanoi	Vietnam
Bagdad	Irak	Havanna	Kuba
Bagdad	Irak	Helsinki	Finnland
Bagdad	Irak	Islamabad	Pakistan
Bagdad	Irak	Kabul	Afghanistan
Bagdad	Irak	London	England
Bagdad	Irak	Madrid	Spanien
Bagdad	Irak	Moskau	Russland
Bagdad	Irak	Oslo	Norwegen
Bagdad	Irak	Ottawa	Kanada
Bagdad	Irak	Paris	Frankreich
Bagdad	Irak	Rom	Italien
Bagdad	Irak	Stockholm	Schweden
Bagdad	Irak	Teheran	Iran
Bagdad	Irak	Tokio	Japan
Bagdad	Irak	Athen	Griechenland
Bangkok	Thailand	Peking	China
Bangkok	Thailand	Berlin	Deutschland
Bangkok	Thailand	Bern	Schweiz
Bangkok	Thailand	Kairo	Ägypten
Bangkok	Thailand	Canberra	Australien
Bangkok	Thailand	Hanoi	Vietnam
Bangkok	Thailand	Havanna	Kuba
Bangkok	Thailand	Helsinki	Finnland
Bangkok	Thailand	Islamabad	Pakistan
Bangkok	Thailand	Kabul	Afghanistan
Bangkok	Thailand	London	England
Bangkok	Thailand	Madrid	Spanien
Bangkok	Thailand	Moskau	Russland
Bangkok	Thailand	Oslo	Norwegen
Bangkok	Thailand	Ottawa	Kanada
Bangkok	Thailand	Paris	Frankreich
Bangkok	Thailand	Rom	Italien
Bangkok	Thailand	Stockholm	Schweden
Bangkok	Thailand	Teheran	Iran
Bangkok	Thailand	Tokio	Japan
Bangkok	Thailand	Athen	Griechenland
Bangkok	Thailand	Bagdad	Irak
Peking	China	Berlin	Deutschland
Peking	China	Bern	Schweiz
Peking	China	Kairo	Ägypten
Peking	China	Canberra	Australien
Peking	China	Hanoi	Vietnam
