# Grave, et al. (2018)
a1	a2	b1	b2
# gram1-adjective-to-adverb
incroyable	incroyablement	apparent	apparemment
incroyable	incroyablement	calme	calmement
incroyable	incroyablement	gai	gaiement
incroyable	incroyablement	complet	complètement
incroyable	incroyablement	efficace	efficacement
incroyable	incroyablement	chanceux	chanceusement
incroyable	incroyablement	libre	librement
incroyable	incroyablement	furieux	furieusement
incroyable	incroyablement	heureux	heureusement
incroyable	incroyablement	immédiat	immédiatement
incroyable	incroyablement	rare	rarement
incroyable	incroyablement	évident	évidemment
incroyable	incroyablement	occasionnel	occasionnellement
incroyable	incroyablement	possible	possiblement
incroyable	incroyablement	précis	précisément
incroyable	incroyablement	professionnel	professionnellement
incroyable	incroyablement	silencieux	silencieusement
incroyable	incroyablement	rapide	rapidement
incroyable	incroyablement	rare	rarement
incroyable	incroyablement	sûr	sûrement
incroyable	incroyablement	sérieux	sérieusement
incroyable	incroyablement	lent	lentement
incroyable	incroyablement	soudain	soudainement
incroyable	incroyablement	typique	typiquement
incroyable	incroyablement	malheureux	malheureusement
incroyable	incroyablement	habituel	habituellement
incroyable	incroyablement	banal	banalement
incroyable	incroyablement	suffisant	suffisamment
incroyable	incroyablement	immédiat	immédiatement
incroyable	incroyablement	miracle	miraculeusement
apparent	apparemment	incroyable	incroyablement
apparent	apparemment	calme	calmement
apparent	apparemment	gai	gaiement
apparent	apparemment	complet	complètement
apparent	apparemment	efficace	efficacement
apparent	apparemment	chanceux	chanceusement
apparent	apparemment	libre	librement
apparent	apparemment	furieux	furieusement
apparent	apparemment	heureux	heureusement
apparent	apparemment	immédiat	immédiatement
apparent	apparemment	rare	rarement
apparent	apparemment	évident	évidemment
apparent	apparemment	occasionnel	occasionnellement
apparent	apparemment	possible	possiblement
apparent	apparemment	précis	précisément
apparent	apparemment	professionnel	professionnellement
apparent	apparemment	silencieux	silencieusement
apparent	apparemment	rapide	rapidement
apparent	apparemment	rare	rarement
apparent	apparemment	sûr	sûrement
apparent	apparemment	sérieux	sérieusement
apparent	apparemment	lent	lentement
apparent	apparemment	soudain	soudainement
apparent	apparemment	typique	typiquement
apparent	apparemment	malheureux	malheureusement
apparent	apparemment	habituel	habituellement
apparent	apparemment	banal	banalement
apparent	apparemment	suffisant	suffisamment
apparent	apparemment	immédiat	immédiatement
apparent	apparemment	miracle	miraculeusement
calme	calmement	incroyable	incroyablement
calme	calmement	apparent	apparemment
calme	calmement	gai	gaiement
calme	calmement	complet	complètement
calme	calmement	efficace	efficacement
calme	calmement	chanceux	chanceusement
calme	calmement	libre	librement
calme	calmement	furieux	furieusement
calme	calmement	heureux	heureusement
calme	calmement	immédiat	immédiatement
calme	calmement	rare	rarement
calme	calmement	évident	évidemment
calme	calmement	occasionnel	occasionnellement
calme	calmement	possible	possiblement
calme	calmement	précis	précisément
calme	calmement	professionnel	professionnellement
calme	calmement	silencieux	silencieusement
calme	calmement	rapide	rapidement
calme	calmement	rare	rarement
calme	calmement	sûr	sûrement
calme	calmement	sérieux	sérieusement
calme	calmement	lent	lentement
calme	calmement	soudain	soudainement
calme	calmement	typique	typiquement
calme	calmement	malheureux	malheureusement
calme	calmement	habituel	habituellement
calme	calmement	banal	banalement
calme	calmement	suffisant	suffisamment
calme	calmement	immédiat	immédiatement
calme	calmement	miracle	miraculeusement
gai	gaiement	incroyable	incroyablement
gai	gaiement	apparent	apparemment
gai	gaiement	calme	calmement
gai	gaiement	complet	complètement
gai	gaiement	efficace	efficacement
gai	gaiement	chanceux	chanceusement
gai	gaiement	libre	librement
gai	gaiement	furieux	furieusement
gai	gaiement	heureux	heureusement
gai	gaiement	immédiat	immédiatement
gai	gaiement	rare	rarement
gai	gaiement	évident	évidemment
gai	gaiement	occasionnel	occasionnellement
gai	gaiement	possible	possiblement
gai	gaiement	précis	précisément
gai	gaiement	professionnel	professionnellement
gai	gaiement	silencieux	silencieusement
gai	gaiement	rapide	rapidement
gai	gaiement	rare	rarement
gai	gaiement	sûr	sûrement
gai	gaiement	sérieux	sérieusement
gai	gaiement	lent	lentement
gai	gaiement	soudain	soudainement
gai	gaiement	typique	typiquement
gai	gaiement	malheureux	malheureusement
gai	gaiement	habituel	habituellement
gai	gaiement	banal	banalement
gai	gaiement	suffisant	suffisamment
gai	gaiement	immédiat	immédiatement
gai	gaiement	miracle	miraculeusement
complet	complètement	incroyable	incroyablement
complet	complètement	apparent	apparemment
complet	complètement	calme	calmement
complet	complètement	gai	gaiement
complet	complètement	efficace	efficacement
complet	complètement	chanceux	chanceusement
complet	complètement	libre	librement
complet	complètement	furieux	furieusement
complet	complètement	heureux	heureusement
complet	complètement	immédiat	immédiatement
complet	complètement	rare	rarement
complet	complètement	évident	évidemment
complet	complètement	occasionnel	occasionnellement
complet	complètement	possible	possiblement
complet	complètement	précis	précisément
complet	complètement	professionnel	professionnellement
complet	complètement	silencieux	silencieusement
complet	complètement	rapide	rapidement
complet	complètement	rare	rarement
complet	complètement	sûr	sûrement
complet	complètement	sérieux	sérieusement
complet	complètement	lent	lentement
complet	complètement	soudain	soudainement
complet	complètement	typique	typiquement
complet	complètement	malheureux	malheureusement
complet	complètement	habituel	habituellement
complet	complètement	banal	banalement
complet	complètement	suffisant	suffisamment
