# van Paridon, Thompson (in prep.)
a1	a2	b1	b2
# family
jongen	meisje	broer	zus
jongen	meisje	broers	zussen
jongen	meisje	papa	mama
jongen	meisje	vader	moeder
jongen	meisje	grootvader	grootmoeder
jongen	meisje	opa	oma
jongen	meisje	kleinzoon	kleindochter
jongen	meisje	bruidegom	bruid
jongen	meisje	hij	zij
jongen	meisje	zijn	haar
jongen	meisje	man	vrouw
jongen	meisje	koning	koningin
jongen	meisje	man	vrouw
jongen	meisje	neef	nicht
jongen	meisje	agent	agente
jongen	meisje	prins	prinses
jongen	meisje	zoon	dochter
jongen	meisje	zoons	dochters
jongen	meisje	stiefbroer	stiefzus
jongen	meisje	stiefvader	stiefmoeder
jongen	meisje	stiefzoon	stiefdochter
jongen	meisje	oom	tante
broer	zus	broers	zussen
broer	zus	papa	mama
broer	zus	vader	moeder
broer	zus	grootvader	grootmoeder
broer	zus	opa	oma
broer	zus	kleinzoon	kleindochter
broer	zus	bruidegom	bruid
broer	zus	hij	zij
broer	zus	zijn	haar
broer	zus	man	vrouw
broer	zus	koning	koningin
broer	zus	man	vrouw
broer	zus	neef	nicht
broer	zus	agent	agente
broer	zus	prins	prinses
broer	zus	zoon	dochter
broer	zus	zoons	dochters
broer	zus	stiefbroer	stiefzus
broer	zus	stiefvader	stiefmoeder
broer	zus	stiefzoon	stiefdochter
broer	zus	oom	tante
broer	zus	jongen	meisje
broers	zussen	papa	mama
broers	zussen	vader	moeder
broers	zussen	grootvader	grootmoeder
broers	zussen	opa	oma
broers	zussen	kleinzoon	kleindochter
broers	zussen	bruidegom	bruid
broers	zussen	hij	zij
broers	zussen	zijn	haar
broers	zussen	man	vrouw
broers	zussen	koning	koningin
broers	zussen	man	vrouw
broers	zussen	neef	nicht
broers	zussen	agent	agente
broers	zussen	prins	prinses
broers	zussen	zoon	dochter
broers	zussen	zoons	dochters
broers	zussen	stiefbroer	stiefzus
broers	zussen	stiefvader	stiefmoeder
broers	zussen	stiefzoon	stiefdochter
broers	zussen	oom	tante
broers	zussen	jongen	meisje
broers	zussen	broer	zus
papa	mama	vader	moeder
papa	mama	grootvader	grootmoeder
papa	mama	opa	oma
papa	mama	kleinzoon	kleindochter
papa	mama	bruidegom	bruid
papa	mama	hij	zij
papa	mama	zijn	haar
papa	mama	man	vrouw
papa	mama	koning	koningin
papa	mama	man	vrouw
papa	mama	neef	nicht
papa	mama	agent	agente
papa	mama	prins	prinses
papa	mama	zoon	dochter
papa	mama	zoons	dochters
papa	mama	stiefbroer	stiefzus
papa	mama	stiefvader	stiefmoeder
papa	mama	stiefzoon	stiefdochter
papa	mama	oom	tante
papa	mama	jongen	meisje
papa	mama	broer	zus
papa	mama	broers	zussen
vader	moeder	grootvader	grootmoeder
vader	moeder	opa	oma
vader	moeder	kleinzoon	kleindochter
vader	moeder	bruidegom	bruid
vader	moeder	hij	zij
vader	moeder	zijn	haar
vader	moeder	man	vrouw
vader	moeder	koning	koningin
vader	moeder	man	vrouw
vader	moeder	neef	nicht
vader	moeder	agent	agente
vader	moeder	prins	prinses
vader	moeder	zoon	dochter
vader	moeder	zoons	dochters
vader	moeder	stiefbroer	stiefzus
vader	moeder	stiefvader	stiefmoeder
vader	moeder	stiefzoon	stiefdochter
vader	moeder	oom	tante
vader	moeder	jongen	meisje
vader	moeder	broer	zus
vader	moeder	broers	zussen
vader	moeder	papa	mama
grootvader	grootmoeder	opa	oma
grootvader	grootmoeder	kleinzoon	kleindochter
grootvader	grootmoeder	bruidegom	bruid
grootvader	grootmoeder	hij	zij
grootvader	grootmoeder	zijn	haar
grootvader	grootmoeder	man	vrouw
grootvader	grootmoeder	koning	koningin
grootvader	grootmoeder	man	vrouw
grootvader	grootmoeder	neef	nicht
grootvader	grootmoeder	agent	agente
grootvader	grootmoeder	prins	prinses
