# Grave, et al. (2018)
a1	a2	b1	b2
# gram1-adjective-to-adverb
zadziwiający	zadziwiająco	pozorny	pozornie
zadziwiający	zadziwiająco	spokojny	spokojnie
zadziwiający	zadziwiająco	wesoły	wesoło
zadziwiający	zadziwiająco	całkowity	całkowicie
zadziwiający	zadziwiająco	wydajny	wydajnie
zadziwiający	zadziwiająco	szczęśliwy	szczęśliwie
zadziwiający	zadziwiająco	wściekły	wściekle
zadziwiający	zadziwiająco	szczęśliwy	szczęśliwie
zadziwiający	zadziwiająco	bezpośredni	bezpośrednio
zadziwiający	zadziwiająco	nieczęsty	nieczęsto
zadziwiający	zadziwiająco	szczęśliwy	szczęśliwie
zadziwiający	zadziwiająco	oczywisty	oczywiście
zadziwiający	zadziwiająco	przypadkowy	przypadkowo
zadziwiający	zadziwiająco	możliwy	możliwie
zadziwiający	zadziwiająco	precyzyjny	precyzyjnie
zadziwiający	zadziwiająco	profesjonalny	profesjonalnie
zadziwiający	zadziwiająco	szybki	szybko
zadziwiający	zadziwiająco	cichy	cicho
zadziwiający	zadziwiająco	szybki	szybko
zadziwiający	zadziwiająco	rzadki	rzadko
zadziwiający	zadziwiająco	niechętny	niechętnie
zadziwiający	zadziwiająco	bezpieczny	bezpiecznie
zadziwiający	zadziwiająco	poważny	poważnie
zadziwiający	zadziwiająco	powolny	powoli
zadziwiający	zadziwiająco	nagły	nagle
zadziwiający	zadziwiająco	szybki	szybko
zadziwiający	zadziwiająco	typowy	typowo
zadziwiający	zadziwiająco	niefortunny	niefortunnie
zadziwiający	zadziwiająco	zwykły	zwykle
pozorny	pozornie	zadziwiający	zadziwiająco
pozorny	pozornie	spokojny	spokojnie
pozorny	pozornie	wesoły	wesoło
pozorny	pozornie	całkowity	całkowicie
pozorny	pozornie	wydajny	wydajnie
pozorny	pozornie	szczęśliwy	szczęśliwie
pozorny	pozornie	wściekły	wściekle
pozorny	pozornie	szczęśliwy	szczęśliwie
pozorny	pozornie	bezpośredni	bezpośrednio
pozorny	pozornie	nieczęsty	nieczęsto
pozorny	pozornie	szczęśliwy	szczęśliwie
pozorny	pozornie	oczywisty	oczywiście
pozorny	pozornie	przypadkowy	przypadkowo
pozorny	pozornie	możliwy	możliwie
pozorny	pozornie	precyzyjny	precyzyjnie
pozorny	pozornie	profesjonalny	profesjonalnie
pozorny	pozornie	szybki	szybko
pozorny	pozornie	cichy	cicho
pozorny	pozornie	szybki	szybko
pozorny	pozornie	rzadki	rzadko
pozorny	pozornie	niechętny	niechętnie
pozorny	pozornie	bezpieczny	bezpiecznie
pozorny	pozornie	poważny	poważnie
pozorny	pozornie	powolny	powoli
pozorny	pozornie	nagły	nagle
pozorny	pozornie	szybki	szybko
pozorny	pozornie	typowy	typowo
pozorny	pozornie	niefortunny	niefortunnie
pozorny	pozornie	zwykły	zwykle
spokojny	spokojnie	zadziwiający	zadziwiająco
spokojny	spokojnie	pozorny	pozornie
spokojny	spokojnie	wesoły	wesoło
spokojny	spokojnie	całkowity	całkowicie
spokojny	spokojnie	wydajny	wydajnie
spokojny	spokojnie	szczęśliwy	szczęśliwie
spokojny	spokojnie	wściekły	wściekle
spokojny	spokojnie	szczęśliwy	szczęśliwie
spokojny	spokojnie	bezpośredni	bezpośrednio
spokojny	spokojnie	nieczęsty	nieczęsto
spokojny	spokojnie	szczęśliwy	szczęśliwie
