# Postma, Vossen (2014)
word1	word2	similarity
koord	glimlach	0.02702702702702703
handtekening	oever	0.05405405405405406
morgen	draadje	0.05714285714285714
heuvel	fornuis	0.10526315789473684
hen	reis	0.13157894736842105
inrichting	fruit	0.16216216216216217
grijns	werktuig	0.18421052631578946
wagen	tovenaar	0.23684210526315788
fruit	oven	0.358974358974359
oever	reis	0.4444444444444444
bed	juweel	0.45
wagen	bed	0.4864864864864865
glas	magiër	0.5294117647058824
kerkhof	gekkenhuis	0.6216216216216216
inrichting	begraafplaats	0.6756756756756757
inrichting	monnik	0.7435897435897436
jongen	hen	0.75
begraafplaats	heuvel	0.75
grijns	knul	0.7692307692307693
bos	kerkhof	0.7948717948717948
begraafplaats	woud	0.8055555555555556
monnik	slaaf	1.0
heuvel	oever	1.0256410256410255
kust	bos	1.054054054054054
vogel	woud	1.0789473684210527
knul	tovenaar	1.0810810810810811
kust	berg	1.1538461538461537
voedsel	hen	1.1578947368421053
monnik	orakel	1.162162162162162
oever	woud	1.1666666666666667
jongen	wijsgeer	1.2432432432432432
oven	werktuig	1.263157894736842
glas	juweel	1.2894736842105263
berg	woud	1.4324324324324325
ezel	hen	1.4473684210526316
vogel	ezel	1.5833333333333333
ezel	werktuig	1.6176470588235294
auto	tocht	1.7435897435897436
orakel	wijsgeer	2.1470588235294117
magiër	orakel	2.1666666666666665
broeder	knul	2.236842105263158
kust	oever	2.3
wijsgeer	tovenaar	2.5135135135135136
oven	fornuis	2.525
vogel	kip	2.5945945945945947
broeder	monnik	2.7
voedsel	fruit	2.7777777777777777
kip	hen	2.8378378378378377
werktuig	gereedschap	2.8947368421052633
bed	nest	2.9743589743589745
edelsteen	juweel	3.1714285714285713
berg	heuvel	3.2857142857142856
lijfeigene	slaaf	3.35
inrichting	gekkenhuis	3.3513513513513513
grijns	glimlach	3.4594594594594597
glas	drinkbeker	3.473684210526316
ochtend	morgen	3.6
tocht	reis	3.6842105263157894
koord	draadje	3.7948717948717947
handtekening	signatuur	3.8157894736842106
wagen	auto	3.861111111111111
magiër	tovenaar	3.8684210526315788
bos	woud	3.9166666666666665
begraafplaats	kerkhof	3.9166666666666665
jongen	knul	3.923076923076923
