norm	adjusted r	adjusted r-squared	r-squared	r	source
arousal	0.667972095875133	0.4461867208678178	0.45011595813573396	0.6709068177740736	fr-monnier-2014.tsv
valence	0.7021558985735028	0.4930229059015631	0.49736459489678236	0.7052408063185102	fr-monnier-2014.tsv
lexical decision time	0.4824722462796532	0.2327794684301343	0.2653543347191174	0.5151255523841906	fr-ferrand-2010.tsv
familiarity	0.5201821132403348	0.27058943093518045	0.2747147356417021	0.5241323646195702	fr-chedid-2019a.tsv
visual perceptual strength	0.6756334581525134	0.456480569775124	0.463439900878415	0.6807642035818386	fr-chedid-2019b.tsv
auditory perceptual strength	0.6036188313343731	0.3643556935414744	0.36991052342607056	0.6082026992919963	fr-chedid-2019b.tsv
concreteness	0.8385133652440494	0.7031046636929006	0.7169333970906713	0.8467191961274241	fr-bonin-2018.tsv
context availability	0.6587071458749435	0.4338951040267141	0.44242899666891133	0.6651533632696383	fr-bonin-2018.tsv
valence	0.7149915079000349	0.5112128563691656	0.5212674423579875	0.7219885333978563	fr-bonin-2018.tsv
arousal	0.7010678462846457	0.49149612509419155	0.5011629204248702	0.707928612520267	fr-bonin-2018.tsv
imageability	0.7533612150470089	0.5675531203371056	0.5761960612559448	0.7590757941443955	fr-desrochers-2009.tsv
