norm	adjusted r	adjusted r-squared	r-squared	r	source
arousal	0.6954898497019015	0.4837061310383736	0.48796577407100117	0.698545470295958	fr-monnier-2014.tsv
valence	0.7126286441749173	0.507839584498581	0.5123117530509168	0.7157595637159987	fr-monnier-2014.tsv
lexical decision time	0.5157045196083597	0.2659511515444891	0.28287102254197855	0.5318562047602515	fr-ferrand-2010.tsv
familiarity	0.5825110572261176	0.33931913179068934	0.3429431135242605	0.5856134506005309	fr-chedid-2019a.tsv
visual perceptual strength	0.7097404159144083	0.5037314579823572	0.5091113892368062	0.7135204196354903	fr-chedid-2019b.tsv
auditory perceptual strength	0.6402865614740423	0.4099668808042526	0.4143453916166645	0.6436966611818524	fr-chedid-2019b.tsv
concreteness	0.8669583433389494	0.7516167690850157	0.7654586985340952	0.8749049654300147	fr-bonin-2018.tsv
context availability	0.697142150873231	0.48600717852415476	0.4949575869684302	0.7035322216987863	fr-bonin-2018.tsv
valence	0.7437970275277476	0.5532340181591129	0.5634224899484152	0.7506147413609828	fr-bonin-2018.tsv
arousal	0.7324006635191538	0.5364107319232967	0.5462893826032837	0.7391139172030816	fr-bonin-2018.tsv
imageability	0.7908840901976191	0.6254976441277157	0.6321705555473826	0.7950915390993559	fr-desrochers-2009.tsv
