norm	adjusted r	adjusted r-squared	r-squared	r	source
sensory experience	0.6947068827415518	0.48261765292848424	0.48910946952398443	0.6993636175295255	es-diez-alamo-2019.tsv
valence	0.7393435632991411	0.546628904591871	0.5662839752162243	0.7525184218450897	es-stadthagen-gonzalez-2017.tsv
arousal	0.673747483528859	0.45393567156147013	0.4702577826106754	0.6857534415594831	es-stadthagen-gonzalez-2017.tsv
motor content	0.6444491244306261	0.41531467397940064	0.49295670481434317	0.7021087556884212	es-san-miguel-abella-2019.tsv
age of acquisition	0.6786524010215543	0.46056908141232056	0.5466713095806665	0.7393722402015553	es-san-miguel-abella-2019.tsv
color vividness	0.6242752682563335	0.3897196105565171	0.391284749554736	0.6255275769738182	es-diez-alamo-2018.tsv
visual motion	0.826119541409992	0.6824734966994555	0.6852143541159191	0.8277767537904885	es-diez-alamo-2018.tsv
graspability	0.8186121475963071	0.6701258481922381	0.6728171166588736	0.8202542999941381	es-diez-alamo-2018.tsv
risk of pain	0.7389432854970789	0.5460371791812174	0.5482300995795356	0.7404256205585646	es-diez-alamo-2018.tsv
sound intensity	0.7734181035780583	0.5981755629422801	0.6005778744400403	0.7749695958165328	es-diez-alamo-2018.tsv
pleasant taste	0.8510916785811153	0.7243570453500205	0.7272661097891773	0.8527989855699744	es-diez-alamo-2018.tsv
smell intensity	0.7622426270670822	0.581013822518127	0.5833472113635814	0.7637717010753812	es-diez-alamo-2018.tsv
valence	0.7945400671257685	0.6312939182682207	0.6326495959738789	0.7953927306518956	es-guasch-2016.tsv
arousal	0.7352234449255378	0.5405535139681754	0.5417143303904406	0.7360124526055525	es-guasch-2016.tsv
concreteness	0.8067347822892806	0.650821008955333	0.652218620284514	0.8076005326177751	es-guasch-2016.tsv
imageability	0.8030531299348661	0.6448943294981849	0.6462792135271717	0.8039149292849161	es-guasch-2016.tsv
context availability	0.5741986162075357	0.3297040508546488	0.33041207673336315	0.5748148195143921	es-guasch-2016.tsv
familiarity	0.5666075539326126	0.32104412017349854	0.3217335492075146	0.5672156108637302	es-guasch-2016.tsv
happiness	0.6502234529653126	0.42279053878613404	0.42743524548572154	0.6537853206410508	es-stadthagen-gonzalez-2018.tsv
disgust	0.6438580174368708	0.4145531466177378	0.41910735869390836	0.6473850158089144	es-stadthagen-gonzalez-2018.tsv
anger	0.7271598629264072	0.5287614662511513	0.534570351974639	0.73114318158254	es-stadthagen-gonzalez-2018.tsv
fear	0.7162116662225347	0.5129591508332595	0.5185944349418643	0.7201350116067572	es-stadthagen-gonzalez-2018.tsv
sadness	0.7250312332142768	0.525670289136215	0.5314452157008801	0.7290028914214813	es-stadthagen-gonzalez-2018.tsv
valence	0.7089808132385932	0.502653793540457	0.5081758647039544	0.7128645486373651	es-stadthagen-gonzalez-2018.tsv
arousal	0.6471163317114943	0.41875954676774074	0.42335996965793277	0.6506611788465121	es-stadthagen-gonzalez-2018.tsv
