	rank r	adjusted rank r	source
0	0.8196311173190926	0.8196311173190926	en-wordsim353-sim.tsv
0	0.4809406881827035	0.4809406881827035	en-simlex999.tsv
0	0.4136494079280374	0.4136494079280374	en-verb143.tsv
0	0.7322273555653869	0.7322273555653869	en-wordsim353-all.tsv
0	0.8271948830750792	0.8271948830750792	en-mc30.tsv
0	0.8632901722987104	0.8632901722987104	en-rg65.tsv
0	0.6549254689034301	0.6549254689034301	en-yp130.tsv
0	0.8060876636986685	0.8060876636986685	en-men3000.tsv
0	0.6450684007187745	0.6450684007187745	en-wordsim353-rel.tsv
0	0.40967544252540655	0.4094413422725349	en-simverb3500.tsv
0	0.5689290331856248	0.46040176431835717	en-rarewords2034.tsv
0	0.6289127780189663	0.5155022770647265	en-rel122.tsv
0	0.7336410487278594	0.7336410487278594	en-mturk771.tsv
0	0.7158014127852774	0.7108132496299793	en-mturk287.tsv
