# Postma, Vossen (2014)
word1	word2	similarity
handtekening	oever	0.0
heuvel	fornuis	0.08
wagen	bed	0.08695652173913043
morgen	draadje	0.11538461538461539
hen	reis	0.12
inrichting	fruit	0.125
wagen	tovenaar	0.13043478260869565
koord	glimlach	0.17391304347826086
grijns	werktuig	0.20833333333333334
fruit	oven	0.2916666666666667
glas	magiër	0.391304347826087
oever	reis	0.4
jongen	hen	0.42857142857142855
bed	juweel	0.5416666666666666
kerkhof	gekkenhuis	0.6190476190476191
begraafplaats	woud	0.625
inrichting	begraafplaats	0.68
grijns	knul	0.75
bos	kerkhof	0.8076923076923077
begraafplaats	heuvel	0.8333333333333334
monnik	slaaf	0.9230769230769231
oever	woud	0.9565217391304348
kust	bos	1.04
heuvel	oever	1.0416666666666667
inrichting	monnik	1.0434782608695652
knul	tovenaar	1.16
kust	berg	1.173913043478261
oven	werktuig	1.2173913043478262
vogel	woud	1.2916666666666667
ezel	hen	1.3478260869565217
berg	woud	1.3478260869565217
jongen	wijsgeer	1.4
monnik	orakel	1.4166666666666667
glas	juweel	1.44
voedsel	hen	1.5
vogel	ezel	1.5833333333333333
auto	tocht	1.68
ezel	werktuig	1.9166666666666667
orakel	wijsgeer	2.1538461538461537
broeder	knul	2.28
magiër	orakel	2.32
wijsgeer	tovenaar	2.36
voedsel	fruit	2.75
oven	fornuis	2.769230769230769
vogel	kip	3.0384615384615383
werktuig	gereedschap	3.0434782608695654
kust	oever	3.076923076923077
berg	heuvel	3.16
bed	nest	3.2
broeder	monnik	3.25
grijns	glimlach	3.25
edelsteen	juweel	3.347826086956522
koord	draadje	3.5384615384615383
kip	hen	3.56
lijfeigene	slaaf	3.5652173913043477
glas	drinkbeker	3.576923076923077
wagen	auto	3.6538461538461537
ochtend	morgen	3.6666666666666665
magiër	tovenaar	3.68
inrichting	gekkenhuis	3.6956521739130435
tocht	reis	3.7083333333333335
handtekening	signatuur	3.8333333333333335
jongen	knul	3.84
bos	woud	3.8636363636363638
begraafplaats	kerkhof	3.9166666666666665
