	rank r	adjusted rank r	source
0	0.7954221705157224	0.7954221705157224	en-wordsim353-sim.tsv
0	0.43270300868150646	0.43270300868150646	en-simlex999.tsv
0	0.4002495031954159	0.4002495031954159	en-verb143.tsv
0	0.7449034260262656	0.7449034260262656	en-wordsim353-all.tsv
0	0.8421053100769704	0.8421053100769704	en-mc30.tsv
0	0.8342238989667959	0.8342238989667959	en-rg65.tsv
0	0.5732543543082731	0.5732543543082731	en-yp130.tsv
0	0.7804986326212668	0.7804986326212668	en-men3000.tsv
0	0.6742482006627059	0.6742482006627059	en-wordsim353-rel.tsv
0	0.3374807841615558	0.3372879379991778	en-simverb3500.tsv
0	0.5625649762190487	0.5011640791095949	en-rarewords2034.tsv
0	0.6932094005713786	0.5682044266978513	en-rel122.tsv
0	0.684597892627227	0.684597892627227	en-mturk771.tsv
0	0.6939313130763672	0.6866776756574505	en-mturk287.tsv
