	norm	r	r-squared	source
0	valence	0.784839330146267	0.615972774144441	en-warriner-2013.tsv
1	arousal	0.611167297697342	0.37352546577467144	en-warriner-2013.tsv
2	dominance	0.6914017474439057	0.4780363763684864	en-warriner-2013.tsv
0	concreteness	0.7996949575000101	0.639512025050943	en-brysbaert-2014.tsv
0	rt	0.5395633031761259	0.2911285581343319	en-keuleers-2012.tsv
1	accuracy	0.6242688383986156	0.38971158259555677	en-keuleers-2012.tsv
0	imageability	0.1905818732931254	0.0363214504279169	en-thibodeau-2016.tsv
1	arousal	0.4625360113662126	0.21393956181056512	en-thibodeau-2016.tsv
2	familiarity	0.34144170214914016	0.11658243596650214	en-thibodeau-2016.tsv
3	use	0.4937270777182198	0.24376642727217301	en-thibodeau-2016.tsv
4	aversion	0.6654091231276611	0.44276930114152285	en-thibodeau-2016.tsv
5	valence	0.6358504736141211	0.4043058247953021	en-thibodeau-2016.tsv
0	age of acquisition	0.7149415339154669	0.5111413969174007	en-kuperman-2012.tsv
0	familiarity	0.627787664986684	0.394117352309433	en-janschewitz-2008.tsv
1	tabooness	0.9021057261866776	0.813794741218793	en-janschewitz-2008.tsv
2	personal use	0.6681839705735866	0.44646981853148365	en-janschewitz-2008.tsv
3	offensiveness	0.869420786497659	0.7558925039942079	en-janschewitz-2008.tsv
