	norm	r	r-squared	source
0	valence	0.7994781486680825	0.6391653101977447	en-warriner-2013.tsv
1	arousal	0.61794113088509	0.3818512412395439	en-warriner-2013.tsv
2	dominance	0.7039978485091088	0.49561297070545424	en-warriner-2013.tsv
0	concreteness	0.8114277994843546	0.658415073776022	en-brysbaert-2014.tsv
0	rt	0.5585645762842946	0.3119943858796535	en-keuleers-2012.tsv
1	accuracy	0.6417726642286349	0.41187215255112014	en-keuleers-2012.tsv
0	imageability		-0.0012063498854904752	en-thibodeau-2016.tsv
1	arousal	0.5142552028011386	0.2644584136080401	en-thibodeau-2016.tsv
2	familiarity		-0.08581178731379012	en-thibodeau-2016.tsv
3	use	0.3958976340369852	0.15673493663608265	en-thibodeau-2016.tsv
4	aversion	0.6281769448612368	0.39460627405519727	en-thibodeau-2016.tsv
5	valence	0.665280811041555	0.4425985575401093	en-thibodeau-2016.tsv
0	age of acquisition	0.7391151277162604	0.5462911720190239	en-kuperman-2012.tsv
0	familiarity	0.6554955387952205	0.42967440138043644	en-janschewitz-2008.tsv
1	tabooness	0.8845040789492314	0.7823474656778283	en-janschewitz-2008.tsv
2	personal use	0.6614699095288764	0.4375424412121399	en-janschewitz-2008.tsv
3	offensiveness	0.8442097314881338	0.712690070739267	en-janschewitz-2008.tsv
