	norm	r	r-squared	source
0	valence	0.8025773806110559	0.6441304518685036	/data/clusterfs/pol/pol-sub2vec/sub2vec/evaluation/norms/en-warriner-2013
1	arousal	0.6139052665983974	0.37687967635724934	/data/clusterfs/pol/pol-sub2vec/sub2vec/evaluation/norms/en-warriner-2013
2	dominance	0.7053060653352157	0.49745664579864357	/data/clusterfs/pol/pol-sub2vec/sub2vec/evaluation/norms/en-warriner-2013
0	concreteness	0.8820152486045075	0.7779508987708712	/data/clusterfs/pol/pol-sub2vec/sub2vec/evaluation/norms/en-brysbaert-2014
0	imageability	0.1312582609582864	0.017228731069793612	/data/clusterfs/pol/pol-sub2vec/sub2vec/evaluation/norms/en-thibodeau-2016
1	arousal	0.5843399327627287	0.3414531570211502	/data/clusterfs/pol/pol-sub2vec/sub2vec/evaluation/norms/en-thibodeau-2016
2	familiarity	0.3417215299043585	0.11677360400017539	/data/clusterfs/pol/pol-sub2vec/sub2vec/evaluation/norms/en-thibodeau-2016
3	use	0.44843152700343786	0.20109083441063502	/data/clusterfs/pol/pol-sub2vec/sub2vec/evaluation/norms/en-thibodeau-2016
4	aversion	0.6382679153873809	0.40738593181295285	/data/clusterfs/pol/pol-sub2vec/sub2vec/evaluation/norms/en-thibodeau-2016
5	valence	0.6898350393904776	0.47587238157086187	/data/clusterfs/pol/pol-sub2vec/sub2vec/evaluation/norms/en-thibodeau-2016
0	age of acquisition	0.7713582776126505	0.5949935924415548	/data/clusterfs/pol/pol-sub2vec/sub2vec/evaluation/norms/en-kuperman-2012
0	arousal	0.7044506930928157	0.4962507789989485	/data/clusterfs/pol/pol-sub2vec/sub2vec/evaluation/norms/en-janschewitz-2008
1	familiarity	0.5884875660760701	0.34631761542613704	/data/clusterfs/pol/pol-sub2vec/sub2vec/evaluation/norms/en-janschewitz-2008
2	tabooness	0.7452199617049985	0.5553527913235994	/data/clusterfs/pol/pol-sub2vec/sub2vec/evaluation/norms/en-janschewitz-2008
3	personal use	0.571812479544608	0.3269695117629528	/data/clusterfs/pol/pol-sub2vec/sub2vec/evaluation/norms/en-janschewitz-2008
4	offensiveness	0.7119915036926023	0.506931901330453	/data/clusterfs/pol/pol-sub2vec/sub2vec/evaluation/norms/en-janschewitz-2008
5	valence	0.7731069968873072	0.5976944286361108	/data/clusterfs/pol/pol-sub2vec/sub2vec/evaluation/norms/en-janschewitz-2008
