word	lexical decision time
rani	300
maser	330
spokeshaves	340
frowsty	359
pathan	375
poove	379
amah	380
leal	387
libber	392
chigoes	393
blae	394
quern	400
skirl	404.5
luffed	406
agin	409
breve	412.5
recto	416.5
taffrail	426
tannic	426
dace	426.5
mahouts	428
ti	428
costive	429
gunwale	431
rummer	431.8
rets	432
elver	432.5
clewed	436.3333333
el	437
prestressed	437
tonsures	439
wert	439
pard	443
seined	444
tongan	444
scrip	444.5
chadians	447
tunny	447
adman	452.5
ret	459
drupe	460
pelf	461
trad	463.5
pitot	465
helpmeet	466
pone	466.6666667
avers	468.5
educe	469
broughams	470
prinks	471.5
it	471.6578947
pawl	472
stingo	472.25
grampus	472.5
orchis	473
on	473.7631579
out	473.8611111
acts	474.0555556
al	474.4
eye	476.0263158
sleep	476.5263158
yes	476.9210526
eats	477.6578947
feet	477.8421053
els	478
scow	478
sexy	478.1025641
stop	479.45
men	479.5405405
adduce	480.5
dinars	481
pule	481
ground	481.5128205
ten	481.65
clarts	483
key	483.2162162
idea	484.05
punic	484.4285714
kids	484.7692308
jobs	484.8157895
cash	485.4473684
use	485.4615385
contact	485.6486486
ducal	486
yellow	486.1578947
oil	486.325
mixed	486.3684211
pass	486.675
lies	486.8648649
one	486.9189189
talk	486.9210526
check	486.9487179
dalesmen	487
tarsi	487
snick	487.2222222
strength	487.2564103
tope	487.3333333
ears	487.5
future	487.5384615
see	487.6315789
hello	487.7179487
hungry	488.025
joke	488.675
smell	488.6842105
text	488.8947368
clean	489.3333333
welcome	489.3333333
wrong	489.4324324
sex	489.4473684
points	489.625
leg	489.8333333
earth	489.8421053
clayey	490
dost	490
please	490.1315789
wife	490.1351351
tea	490.275
closer	490.3421053
happy	490.3421053
shindy	490.5
war	490.65
in	491.3783784
slow	491.5135135
rived	491.5714286
dance	491.6
clear	491.7631579
onion	491.9210526
apple	491.925
foot	492.025
double	492.125
cook	492.225
object	492.425
bit	492.5945946
golf	492.725
air	492.8421053
fan	492.9210526
same	493.0789474
good	493.25
pounds	493.275
pizza	493.4871795
flash	493.75
easy	493.8378378
knows	493.9444444
vim	494
harvest	494.3421053
hawing	494.5
appear	494.575
snake	494.5945946
ice	494.6315789
relax	494.9230769
show	495.125
follows	495.1944444
spin	495.2
bed	495.35
free	495.4594595
class	495.55
dad	495.6111111
fights	495.6216216
quick	495.6923077
angry	495.8157895
arras	496
box	496.0263158
song	496.1794872
next	496.7027027
floor	496.8
slave	496.8157895
suborn	497
cabin	497.025
wind	497.0789474
crash	497.1842105
sorry	497.1944444
believe	497.2
woman	497.2702703
lading	497.3333333
record	497.3846154
child	497.3947368
pictures	497.7179487
blood	497.7837838
saw	497.8205128
shift	497.85
hot	497.8684211
adult	497.8974359
birds	497.9
price	498
liquid	498.05
travel	498.15
doctor	498.2105263
wire	498.2162162
exit	498.3157895
student	498.425
door	498.4473684
roll	498.6410256
control	498.8421053
cool	498.9210526
open	498.9459459
colour	499
milers	499
fast	499.1315789
food	499.1842105
bank	499.3947368
drugs	499.4
fun	499.4473684
life	499.45
treasure	499.5135135
ugly	499.6486486
problems	499.6842105
ideal	499.75
cave	499.8
skin	499.8717949
mouth	499.8947368
waste	499.95
behind	499.9722222
blue	500.1944444
event	500.3589744
date	500.4722222
sky	500.5675676
speak	500.6842105
oven	500.725
walking	500.7894737
ideas	500.825
words	501.05
ready	501.125
still	501.2
really	501.2105263
death	501.3
kissed	501.3333333
match	501.5384615
fact	501.6153846
hurt	501.725
pair	501.7631579
enjoy	501.8421053
why	501.9487179
px	502
bill	502.2368421
tail	502.2432432
trial	502.2820513
grey	502.3333333
thew	502.3333333
sea	502.35
print	502.5384615
freedom	502.5897436
give	502.7142857
fish	502.7368421
lip	502.7948718
simple	502.8205128
bus	502.8648649
church	502.8648649
well	502.8717949
old	502.975
skewbald	503
strads	503
mostly	503.2972973
run	503.55
moments	503.5641026
noise	503.6578947
away	503.6666667
skins	503.675
cute	503.8461538
young	503.85
packs	503.8684211
shout	503.8717949
truth	503.9210526
cold	503.9459459
useless	503.974359
bomb	504.2777778
kiss	504.3076923
role	504.3783784
victim	504.4736842
film	504.6
speech	504.7368421
sure	504.8157895
bird	504.8378378
above	504.9210526
grumpy	504.9210526
trees	504.9230769
flour	505.1052632
diet	505.1282051
age	505.1538462
killer	505.275
rest	505.3076923
up	505.4
opens	505.5135135
post	505.5945946
niff	505.6
storm	505.6
spy	505.6052632
monster	505.725
fresh	505.7567568
label	505.8378378
twins	505.8684211
friends	505.9
kill	505.9473684
wanted	505.975
cat	506
tape	506.0769231
snow	506.1
wise	506.2105263
lady	506.3157895
awake	506.3333333
guard	506.3333333
opening	506.3684211
eyes	506.3783784
close	506.4864865
hour	506.5263158
area	506.6
cake	506.6486486
working	506.6666667
mother	506.7179487
eggs	506.7948718
fashions	506.8333333
flavour	506.8717949
update	506.875
kitchen	507
objects	507.1025641
paints	507.1282051
save	507.1666667
season	507.1842105
cork	507.225
daily	507.2894737
enjoys	507.3157895
runnel	507.3333333
middle	507.3421053
envy	507.35
build	507.4358974
self	507.4358974
fine	507.5
plan	507.5405405
car	507.5641026
trouble	507.5945946
ace	507.6944444
lemon	507.7
doors	507.7027027
learn	507.7105263
ease	507.7368421
art	507.7567568
puzzles	507.8421053
wheels	507.8421053
toy	507.9459459
lisle	508
neck	508
strike	508
peer	508.0540541
found	508.1052632
light	508.3157895
starter	508.3684211
minute	508.4102564
play	508.45
back	508.4615385
live	508.4871795
ocean	508.5384615
pain	508.5526316
clocks	508.5833333
passport	508.6153846
disport	508.6666667
shy	508.6944444
clown	508.7027027
dinner	508.725
gold	508.7435897
acid	508.775
school	508.775
buttons	508.7837838
glass	508.7894737
cost	508.8421053
night	508.8421053
this	508.8648649
pay	508.8947368
guns	508.9
coach	508.95
taste	509
tree	509.0512821
great	509.1025641
special	509.2051282
blank	509.275
paint	509.2894737
crime	509.3421053
private	509.35
tap	509.4054054
sun	509.4166667
test	509.4358974
glance	509.5
spritsail	509.5
feed	509.525
pencil	509.5526316
throat	509.5945946
half	509.6111111
square	509.65
ill	509.6578947
red	509.6578947
taken	509.725
ideals	509.7692308
notice	509.8684211
deals	509.8918919
spider	509.9459459
arms	509.9473684
moody	509.9736842
prorogued	510
purlieus	510
picture	510.1282051
metal	510.15
hall	510.1621622
breasts	510.2051282
eater	510.25
locks	510.2631579
house	510.275
prison	510.3
voice	510.3157895
hole	510.3243243
river	510.325
bin	510.3947368
pork	510.3947368
climate	510.4
horse	510.55
button	510.575
seed	510.5789474
meal	510.6153846
fell	510.6216216
shell	510.625
wood	510.7027027
police	510.725
cats	510.7368421
egg	510.7368421
candle	510.7894737
hair	510.7948718
youth	510.8333333
cays	511
order	511
rough	511.025641
want	511.025641
monkey	511.0789474
belt	511.1052632
frisson	511.25
teapot	511.25
worm	511.2972973
decide	511.35
slowly	511.375
gain	511.3846154
extras	511.3947368
fair	511.5526316
cried	511.575
gas	511.6111111
player	511.6216216
works	511.6857143
final	511.6923077
fears	511.7631579
mass	511.7692308
lings	511.8
mate	512.027027
yet	512.027027
cast	512.0526316
taxi	512.0526316
jets	512.0789474
gut	512.1794872
stay	512.1842105
cow	512.2051282
work	512.2105263
idiot	512.2307692
options	512.3243243
quote	512.3421053
clothes	512.3611111
yeah	512.4117647
value	512.45
salt	512.4594595
no	512.4722222
rock	512.5277778
hotel	512.5641026
known	512.6216216
loyal	512.625
dry	512.6315789
saying	512.65
way	512.725
team	512.7428571
bell	512.75
media	512.7692308
artist	512.8648649
background	512.875
net	512.95
darker	512.975
against	513
pen	513.0512821
birth	513.0526316
poor	513.0526316
stopped	513.0810811
keys	513.1315789
swinge	513.1428571
tonight	513.15
clock	513.2
lived	513.275
knight	513.3333333
curtain	513.35
over	513.3589744
plastic	513.3684211
delete	513.4210526
flower	513.425
skull	513.4358974
chat	513.4473684
toxic	513.4615385
plant	513.4736842
like	513.5128205
sheet	513.5128205
boxed	513.5641026
given	513.5789474
boodle	513.6666667
classic	513.6666667
bustard	513.7
view	513.7179487
forward	513.7692308
son	513.7894737
rage	513.9
head	513.9210526
only	513.95
wish	513.95
tecs	514
ducks	514.0526316
glory	514.0540541
random	514.0789474
melt	514.125
trust	514.1842105
football	514.1891892
weak	514.2368421
web	514.2368421
hill	514.2702703
bottles	514.3076923
improve	514.3076923
remove	514.325
guys	514.3421053
arts	514.4166667
to	514.4358974
paying	514.5
years	514.5
towards	514.5384615
count	514.5555556
weight	514.6111111
window	514.6153846
royal	514.625
flood	514.675
cheat	514.7435897
washing	514.7837838
keep	514.85
deal	514.9487179
talking	514.95
crushed	514.974359
opened	514.974359
besom	515
current	515
viziers	515
white	515
dirty	515.0526316
advise	515.1025641
flag	515.1111111
army	515.1282051
olive	515.1282051
olives	515.1578947
serous	515.1818182
walks	515.1891892
lovely	515.2051282
quickly	515.2105263
catches	515.2432432
shit	515.3157895
aids	515.3513514
curse	515.3589744
cancer	515.375
quiet	515.4054054
wear	515.4102564
goat	515.475
admass	515.5
miles	515.5
pushed	515.525
read	515.5555556
riving	515.5714286
smart	515.6052632
haws	515.6666667
replaced	515.675
knee	515.6842105
soft	515.7142857
roses	515.7179487
other	515.7777778
before	515.825
needs	515.8421053
right	515.8684211
colours	515.8947368
magic	515.8947368
bang	515.8974359
petal	515.9459459
edit	515.95
gifts	515.95
kitten	515.95
catch	515.972973
bigger	515.975
sick	516
lonely	516.0526316
toasting	516.1
ask	516.1282051
degree	516.15
castle	516.1578947
pin	516.1842105
moon	516.2105263
fry	516.2307692
noises	516.3
select	516.3243243
millions	516.3421053
mice	516.3513514
the	516.3513514
chest	516.3684211
moan	516.3684211
rails	516.3684211
bleed	516.4102564
pond	516.4473684
lots	516.4615385
periods	516.475
go	516.4864865
myself	516.5526316
climbed	516.6216216
factor	516.6315789
milt	516.6666667
feelings	516.6756757
brave	516.8157895
favour	516.8205128
promise	516.8205128
yard	516.85
virgin	516.875
circle	516.8947368
march	516.9210526
face	516.9473684
plaster	516.9473684
breast	516.95
release	516.9736842
byre	517
happens	517
sad	517
rent	517.0540541
town	517.075
solid	517.0769231
ship	517.0789474
swallows	517.0833333
shed	517.1621622
seen	517.1842105
humour	517.2162162
risk	517.225
knowing	517.2631579
settings	517.3076923
female	517.325
invoice	517.45
stoned	517.5128205
shoes	517.5641026
heat	517.7105263
after	517.8
meat	517.8205128
script	517.8333333
buys	517.8823529
talent	517.9230769
flags	517.9444444
depends	517.9736842
efts	518
items	518
mixer	518
stupid	518.025
weddings	518.025
quicker	518.0833333
boxer	518.1
odd	518.1111111
action	518.1315789
tax	518.1538462
crew	518.1578947
often	518.1621622
done	518.1714286
toast	518.175
crab	518.1842105
machine	518.2105263
halls	518.2368421
evil	518.2432432
return	518.3
gear	518.3333333
heart	518.3589744
swear	518.3783784
guest	518.4358974
labour	518.4358974
college	518.4473684
shoulder	518.4473684
dreams	518.4594595
account	518.525
tent	518.5405405
issue	518.55
freeze	518.6315789
metals	518.6578947
verb	518.6578947
rights	518.675
connect	518.6756757
pleased	518.7
leaf	518.7105263
reveals	518.775
far	518.7837838
blows	518.8108108
challenge	518.825
brilliant	518.8648649
panic	518.8684211
loose	518.9
prayers	518.9210526
stronger	518.9473684
revive	518.9736842
flying	519
playlet	519
service	519
shirred	519
shoot	519
airport	519.025
option	519.0263158
axe	519.0512821
piano	519.0555556
lib	519.0833333
power	519.0857143
super	519.1142857
normal	519.15
onions	519.15
ball	519.2051282
crawl	519.2368421
hugs	519.2564103
loads	519.2564103
flesh	519.2820513
who	519.3
drops	519.3157895
dream	519.325
garden	519.3333333
fans	519.3421053
dancer	519.4210526
rocket	519.4615385
guess	519.5
size	519.5
friend	519.5135135
orange	519.5263158
kick	519.6052632
explains	519.6315789
if	519.6315789
aware	519.6578947
crack	519.6578947
dirt	519.7179487
trash	519.725
tricks	519.7894737
murder	519.8205128
fight	519.825
rocks	519.8333333
leader	519.8648649
horn	519.8947368
pigeon	519.8974359
always	519.9142857
lamb	519.95
soup	519.975
failure	520
knout	520
stolen	520.025641
rail	520.0526316
photos	520.075
priced	520.075
worry	520.1351351
safe	520.1842105
cakes	520.2105263
bring	520.2222222
hassle	520.2368421
lambs	520.2894737
hope	520.3076923
each	520.3333333
grand	520.3333333
hell	520.3333333
plays	520.3421053
two	520.35
ricks	520.3636364
job	520.4054054
sugar	520.425
coat	520.4444444
farms	520.4473684
collects	520.45
useful	520.5
wishes	520.5
buy	520.525
tears	520.5405405
laws	520.5526316
signs	520.5641026
grass	520.575
views	520.5789474
chair	520.6
easier	520.6
poison	520.65
king	520.6842105
front	520.6923077
ancient	520.725
bite	520.725
toilet	520.7297297
rape	520.75
road	520.75
kissing	520.8
ear	520.8974359
money	520.95
extreme	520.9736842
drill	520.974359
market	520.975
aim	521
bandbox	521
pig	521.1351351
spell	521.1351351
drop	521.1666667
broken	521.2307692
pairs	521.2564103
burked	521.3333333
book	521.3611111
big	521.4210526
call	521.425
lucky	521.4358974
pocket	521.4473684
preview	521.4615385
flat	521.5128205
golden	521.5128205
legends	521.5641026
last	521.6
means	521.6
revenge	521.6
choose	521.6052632
space	521.625
cancel	521.6842105
prepare	521.725
almost	521.75
message	521.8
male	521.8684211
exact	521.8717949
grape	521.8717949
while	521.8974359
package	521.9210526
dull	521.9473684
cheek	521.95
bag	521.9722222
shape	521.974359
bone	522
offer	522
stressed	522
cheers	522.027027
tooth	522.027027
rose	522.0277778
crazy	522.0512821
budget	522.075
shade	522.075
wet	522.075
resume	522.0789474
leave	522.1282051
guying	522.1666667
zoo	522.175
played	522.2
lust	522.2162162
pea	522.2307692
angle	522.2368421
common	522.2432432
guide	522.25
sent	522.25
fat	522.2702703
loudly	522.275
sighs	522.2820513
notes	522.2894737
