word	prevalence
T-shirt	0.986621799
aagje	0.90740457
aagt	0.16981722
aai	0.993290494
aaibaar	0.996283575
aaien	0.997788659
aaiing	0.459045562
aak	0.732449965
aal	0.990423545
aalbes	0.987753242
aalbessen	0.965996471
aalfuik	0.746104528
aalgeer	0.140477349
aalglad	0.774664954
aalkorf	0.49183533
aalkuip	0.338137231
aalmoes	0.985894081
aalmoezenier	0.893297779
aalpomp	0.163876612
aalput	0.395116902
aalscholver	0.948425286
aalspeer	0.259330935
aalstal	0.122716803
aalsteker	0.501715202
aalstreep	0.23459482
aalt	0.436532065
aaltje	0.951353095
aaltjes	0.94624452
aalvlug	0.483597192
aalvork	0.408076772
aam	0.297267912
aambeeld	0.970446654
aambei	0.994976371
aambeien	0.983476893
aamborstig	0.340158733
aamt	0.286096438
aan	0.997274682
aanaarden	0.310209422
aanbakken	0.99283546
aanbaksel	0.928766933
aanbedene	0.815245826
aanbeeld	0.630636322
aanbelanden	0.819221844
aanbelang	0.342132082
aanbelangen	0.308029542
aanbellen	0.998540554
aanbenen	0.583655466
aanbesteden	0.988121203
aanbesteding	0.998459325
aanbetalen	0.997579547
aanbetaling	0.995288236
aanbevelen	0.993663741
aanbeveling	0.998039684
aanbiddelijk	0.969394416
aanbidden	0.996707798
aanbidder	0.998522673
aanbidding	0.95718299
aanbidster	0.997872841
aanbieden	0.998145838
aanbieder	0.997246374
aanbieding	0.998092428
aanbijten	0.594809858
aanbinden	0.944727551
aanblazen	0.923213308
aanblijven	0.990073038
aanblik	0.997305192
aanbod	0.997720714
aanboren	0.948495019
aanbotsen	0.755304207
aanbouw	0.997913273
aanbouwen	0.998488141
aanbraden	0.97063007
aanbranden	0.99544115
aanbreien	0.589740944
aanbreken	0.994190506
aanbreng	0.868252254
aanbrengen	0.997800047
aanbrug	0.22610254
aandacht	0.998471498
aandachtig	0.994189239
aandachtspunt	0.995043201
aandak	0.152278209
aandammen	0.453686853
aandeel	0.997880838
aandeelhouder	0.999527176
aandelen	0.998438981
aandenken	0.99673361
aandienen	0.989243949
aandijken	0.475305437
aandikken	0.989353928
aandoen	0.995507065
aandoening	0.999620373
aandoenlijk	0.993782566
aandraaien	0.991803999
aandragen	0.997252334
aandrager	0.94112818
aandrang	0.98715323
aandraven	0.884388073
aandrift	0.786680443
aandrijven	0.993621174
aandrijving	0.995414783
aandringen	0.998410638
aandrukken	0.99501256
aanduiden	0.994473329
aanduiding	0.995644958
aandurven	0.992495126
aanduwen	0.986669317
aaneen	0.898138081
aanflitsen	0.658754053
aanfloepen	0.546502436
aanfluiting	0.987817691
aanfok	0.304241631
aanfokken	0.550273704
aangaan	0.992333144
aangaande	0.987484197
aangapen	0.951823659
aangebonden	0.960034117
aangeboren	0.998334882
aangedaan	0.997444475
aangeduid	0.989521466
aangehuwd	0.827957281
aangeklaagde	0.996110098
aangeland	0.957751558
aangelegd	0.999484255
aangelegenheid	0.99336356
aangenaam	0.997692202
aangepast	0.999540396
aangerukt	0.948433432
aangeschoten	0.998196003
aangeslagen	0.995171167
aangespen	0.870980635
aangetast	0.999528312
aangetrouwd	0.998003614
aangeven	0.992584667
aangever	0.990176552
aangewezen	0.99830604
aangezet	0.998170987
aangezicht	0.987178073
aangezien	0.999559129
aangeërfd	0.398597655
aangieren	0.485391972
aangieten	0.682372967
aangifte	0.998114131
aangluren	0.502477338
aangolven	0.518258105
aangooien	0.88792567
aangorden	0.514820552
aangraven	0.541541275
aangrenzend	0.996847393
aangrijpen	0.995758522
aangrijpend	0.994184477
aangroei	0.9804256
aangroeien	0.992069572
aanhaken	0.991482202
aanhalen	0.996371948
aanhalerig	0.846060719
aanhalig	0.972387374
aanhaling	0.964793809
aanhalingsteken	0.998006896
aanhang	0.999078721
aanhangen	0.994412308
aanhanger	0.996381405
aanhangig	0.847351327
aanhangsel	0.9968663
aanhangwagen	0.996578026
aanhankelijk	0.996813824
aanharken	0.977441632
aanhebben	0.873751543
aanhef	0.998423211
aanheffen	0.971023093
aanhikken	0.873896487
aanhinken	0.623127946
aanhitsen	0.383708881
aanhitser	0.417881296
aanhobbel	0.317409685
aanhollen	0.777527819
aanhoren	0.998754026
aanhorig	0.684927316
aanhouden	0.997932953
aanhoudend	0.997524835
aanhouder	0.99673474
aanhouding	0.996495446
aanhuwing	0.427148856
aanjagen	0.994736044
aanjager	0.981734076
aankaarten	0.993190845
aankakken	0.89226714
aankalken	0.696272474
aankappen	0.402986697
aankijken	0.998558372
aanklacht	0.99832982
aanklagen	0.998711696
aanklager	0.999026111
aanklampen	0.971815555
aankleden	0.997612091
aankleven	0.949415086
aanklikken	0.994739364
aankloppen	0.999166193
aanknopen	0.994315654
aankoeken	0.950268231
aankomen	0.999609001
aankomend	0.997446487
aankomst	0.99705546
aankondigen	0.999577654
aankondiging	0.997651289
aankoop	0.999540324
aankopen	0.998471409
aankoper	0.969286489
aankruien	0.689463952
aankruisen	0.99259634
aankunnen	0.982944851
aankweek	0.699819077
aankweken	0.824842732
aanlaat	0.485464587
aanlachen	0.317921049
aanladen	0.474444151
aanlanden	0.778207534
aanlandig	0.769150564
aanlappen	0.549225042
aanlassen	0.703534422
aanleg	0.998228087
aanleggen	0.998121288
aanlegger	0.923148564
aanleiding	0.9980523
aanlengen	0.960945596
aanleren	0.999497146
aanleunen	0.982170885
aanliggen	0.929517183
aanlijken	0.230151757
aanlijmen	0.708352767
aanlijnen	0.988847689
aanloeien	0.544474946
aanloeren	0.481351196
aanloeven	0.512299253
aanloggen	0.474044666
aanlokkelijk	0.983459192
aanlokken	0.795136625
aanloop	0.996102074
aanlopen	0.983395045
aanmaak	0.994608166
aanmaken	0.998698281
aanmanen	0.979508914
aanmaning	0.980377937
aanmatigen	0.912864022
aanmatigend	0.938100402
aanmelden	0.997525572
aanmelder	0.970901758
aanmelding	0.997960027
aanmengen	0.785330689
aanmeren	0.980162973
aanmerkelijk	0.984609283
aanmerken	0.992143341
aanmerking	0.996976842
aanmeten	0.992750482
aanminnelijk	0.530706538
aanminnig	0.414043269
aanmodderen	0.99203073
aanmoedigen	0.998806021
aanmoedigend	0.974493287
aanmoediging	0.996912755
aanmoeten	0.506768515
aanmonsteren	0.899683416
aanmunten	0.322460467
aannaaien	0.909804951
aanname	0.989448433
aannemelijk	0.996560854
aannemen	0.998430983
aannemer	0.998231874
aanneming	0.884289303
aanpak	0.999578754
aanpakken	0.99481645
aanpalend	0.783005829
aanpappen	0.982986347
aanpassen	0.997930044
aanpassing	0.998448461
aanpersen	0.74412589
aanpezen	0.852072728
aanpikken	0.816828885
aanplakbiljet	0.996186903
aanplakker	0.85907555
